plant_id,country_id,latitude,longitude
952,12,22.6588,90.3373
953,12,25.5502,88.9527
954,12,24.0895,89.6176
955,12,24.0487,89.0173
956,12,22.4786,90.7101
957,12,24.8408,89.3506
958,12,23.6473,90.3473
959,12,22.457,91.9784
960,12,23.6183,89.7733
961,12,24.6863,91.9189
962,12,23.9186,90.6926
963,12,23.9797,90.637
964,12,26.585,84.145
965,12,23.9797,90.637
966,12,22.4918,91.8051
967,12,24.2639,91.379
968,12,23.6839,90.5314
969,12,24.9103,89.9607
970,12,23.4289,91.17
971,12,22.2972,91.8062
972,12,22.495,92.216
973,12,23.6783,90.4295
974,12,24.366,88.6763
975,12,23.5699,90.4804
976,12,22.8646,89.5357
977,12,23.9904,90.3429
978,12,23.59,90.5153
979,12,23.6112,90.6007
980,12,24.7611,90.4193
981,12,23.9186,90.6926
982,12,22.3602,91.7812
983,12,23.8094,90.2433
984,12,23.6584,90.4584
985,12,22.2385,91.8129
986,12,25.7233,89.2432
987,12,24.7972,88.9839
988,12,24.2532,91.3751
989,12,23.6846,90.517
990,12,22.3227,91.8651
991,12,24.3884,89.7436
992,12,23.6825,90.5252
993,12,22.659,90.3364
994,12,24.6358,91.6587
995,12,23.44,91.1869
996,12,24.2276,90.4201
997,12,23.8901,90.0323
998,12,23.755,90.5496
999,12,24.9096,91.83
1000,12,20.982,92.256
1001,12,26.0383,88.4256
1002,12,23.5461,90.7779
1003,12,23.897,90.4123
1004,12,24.3071,89.5512
1005,13,52.4538,25.1926
1006,13,53.64,31.55
1007,13,53.625,31.6
1008,13,53.1895,29.2055
1009,13,51.784,30.2559
1010,13,51.797,30.209
1011,13,52.92,30.85
1012,13,51.77,29.155
1013,13,52.4141,31.0031
1014,13,52.4492,30.8167
1015,13,53.6675,23.9272
1016,13,53.9011,25.291
1017,13,54.6803,29.1341
1018,13,53.8799,27.6476
1019,13,53.872,27.4022
1020,13,53.612,27.954
1021,13,53.8128,30.3421
1022,13,51.9049,29.3136
1023,13,55.5265,28.549
1024,13,54.4809,30.3926
1025,13,54.41,26.48
1026,13,52.6274,29.7708
1027,13,55.1689,30.1355
1028,13,54.0941,28.3505
1029,14,51.0902,3.4469
1030,14,50.6177,5.5837
1031,14,50.5851,5.418
1032,14,50.936,4.0355
1033,14,50.936,4.0355
1034,14,50.4304,4.3955
1035,14,51.2488,3.2166
1036,14,51.3193,4.853
1037,14,50.9079,4.4155
1038,14,50.4359,6.2106
1039,14,51.66,2.8
1040,14,51.2119,4.2563
1041,14,51.2119,4.2563
1042,14,50.2444,5.9302
1043,14,50.3849,5.8618
1044,14,51.3254,4.2597
1045,14,50.8023,4.299
1046,14,50.8023,4.299
1047,14,50.8023,4.299
1048,14,50.7303,3.8531
1049,14,51.2234,2.9119
1050,14,50.2233,4.32
1051,14,51.05,3.7167
1052,14,50.426,5.7328
1053,14,51.2629,3.2112
1054,14,51.2622,3.2132
1055,14,50.5335,5.2962
1056,14,50.4928,5.07
1057,14,50.4665,4.8992
1058,14,50.5922,5.4613
1059,14,50.7517,5.6863
1060,14,50.6517,5.6308
1061,14,51.2198,4.3266
1062,14,51.2089,3.2242
1063,14,50.5415,3.6301
1064,14,50.6642,5.6235
1065,14,51.203,5.265
1066,14,51.05,3.7167
1067,14,50.9405,5.4906
1068,14,50.934,5.4784
1069,14,49.733,5.377
1070,14,51.273,4.288
1071,14,50.4138,4.4067
1072,14,50.9548,2.8103
1073,14,51.6186,2.8998
1074,14,50.1884,4.3861
1075,14,51.1049,3.7257
1076,14,51.1341,3.777
1077,14,51.1357,3.7878
1078,14,50.4719,3.8248
1079,14,51.1265,4.3226
1080,14,50.8504,4.3488
1081,14,51.0586,5.1056
1082,14,50.5342,5.2751
1083,14,50.5342,5.2751
1084,14,51.556,2.9689
1085,14,51.54,2.921
1086,14,51.329,3.1819
1087,14,51.2709,4.3812
1088,14,51.1673,4.3951
1089,14,50.4116,4.0804
1090,14,51.3596,3.2219
1091,14,51.1424,3.1368
1092,14,51.329,3.1819
1093,14,51.329,3.1819
1094,14,51.1587,3.8068
1095,14,51.1896,3.8078
1096,14,51.2382,4.3408
1097,14,51.2382,4.3408
1098,15,6.3506,2.4295
1099,15,6.4263,2.3066
1100,16,27.4254,89.9043
1101,16,27.1104,89.5313
1102,16,27.2162,91.2035
1103,16,27.3567,91.6497
1104,16,27.036,89.5953
1105,17,-19.0394,-65.2697
1106,17,-16.1925,-68.1405
1107,17,-17.2424,-64.5409
1108,17,-16.0456,-67.9939
1109,17,-17.2125,-64.5275
1110,17,-16.4124,-67.7725
1111,17,-16.105,-68.067
1112,17,-11.025,-68.815
1113,17,-17.2122,-65.8758
1114,17,-16.1425,-68.1158
1115,17,-16.5653,-68.1811
1116,17,-21.52,-64.1714
1117,17,-17.7875,-63.1521
1118,17,-16.0784,-68.0336
1119,17,-16.0416,-67.9566
1120,17,-19.551,-65.722
1121,17,-16.124,-68.09
1122,17,-17.7549,-63.1398
1123,17,-17.1916,-65.8232
1124,17,-16.1318,-68.1095
1125,17,-16.2072,-68.1235
1126,17,-20.75,-67.65
1127,17,-17.4302,-66.1169
1128,17,-16.3887,-67.7373
1129,17,-21.83,-65.23
1130,17,-16.2719,-68.1227
1131,18,44.5075,17.1618
1132,18,43.0133,17.8041
1133,18,42.6037,18.2357
1134,18,43.1724,18.5128
1135,18,43.5872,17.7189
1136,18,43.6924,17.7325
1137,18,44.3774,17.2816
1138,18,44.4279,17.2404
1139,18,44.0899,18.1143
1140,18,44.5624,17.135
1141,18,43.3776,17.8449
1142,18,43.2989,17.794
1143,18,43.3375,17.3261
1144,18,43.747,17.6758
1145,18,43.4478,17.8369
1146,18,42.7338,18.4971
1147,18,42.7066,18.3805
1148,18,44.5215,18.6056
1149,18,44.6829,18.9671
1150,18,43.7603,19.2891
1151,19,-22.5223,27.0491
1152,19,-21.1667,27.5167
1153,20,-29.0648,-51.6749
1154,20,-23.5927,-48.0901
1155,20,-22.8152,-47.1781
1156,20,-23.9277,-52.4869
1157,20,-23.5218,-46.6691
1158,20,-7.111,-34.8536
1159,20,-20.4633,-54.5918
1160,20,-22.8877,-45.3275
1161,20,-13.0992,-54.8189
1162,20,-19.4632,-44.2871
1163,20,-16.0044,-49.7867
1164,20,-30.7944,-52.6272
1165,20,-26.7712,-52.1902
1166,20,-9.6868,-65.3633
1167,20,-21.251,-48.3125
1168,20,-16.9399,-53.5185
1169,20,-3.0293,-60.0239
1170,20,-3.7737,-38.5321
1171,20,-30.029,-51.2205
1172,20,-19.6371,-43.9625
1173,20,-15.8627,-47.9072
1174,20,-23.6234,-46.6464
1175,20,-9.8627,-67.8905
1176,20,-12.9041,-38.3153
1177,20,-23.4293,-46.4571
1178,20,-23.0029,-47.1249
1179,20,-8.1297,-34.9085
1180,20,-20.2617,-43.7981
1181,20,-11.675,-46.6722
1182,20,-20.6583,-49.8415
1183,20,-19.2517,-44.985
1184,20,-9.4938,-40.3564
1185,20,-27.5247,-51.5067
1186,20,-22.465,-48.9785
1187,20,-27.3156,-49.0858
1188,20,-23.082,-46.9415
1189,20,-19.4983,-41.0236
1190,20,-23.6461,-46.6386
1191,20,-27.4967,-52.8036
1192,20,-6.5475,-34.968
1193,20,-21.0335,-47.9605
1194,20,-1.502,-48.6165
1195,20,-2.506,-56.1625
1196,20,-2.172,-56.1635
1197,20,-21.1971,-51.2083
1198,20,-18.4533,-39.9358
1199,20,-23.5435,-46.6266
1200,20,-20.0833,-51.2895
1201,20,-22.3457,-52.5145
1202,20,-24.0814,-47.5067
1203,20,-20.7672,-41.5306
1204,20,-5.0944,-36.3629
1205,20,-5.1243,-36.3833
1206,20,-7.2731,-34.9344
1207,20,-23.0087,-44.4574
1208,20,-23.0072,-44.4588
1209,20,-11.9319,-62.0425
1210,20,-20.4819,-47.8662
1211,20,-29.6341,-50.9975
1212,20,-19.8563,-44.5989
1213,20,-26.7819,-49.3972
1214,20,-26.7667,-49.4333
1215,20,-18.9011,-42.446
1216,20,-12.45,-45.2
1217,20,-27.0094,-52.4303
1218,20,0.9,-59.3333
1219,20,-14.5069,-56.4025
1220,20,-19.245,-52.8994
1221,20,-5.0321,-42.4358
1222,20,-2.7028,-44.3415
1223,20,-1.5374,-48.723
1224,20,-3.2293,-64.7739
1225,20,-21.3049,-46.8541
1226,20,-14.1852,-42.5911
1227,20,-18.7903,-48.1472
1228,20,-18.6597,-48.4353
1229,20,-22.4341,-53.5685
1230,20,0.0124,-51.072
1231,20,-3.3668,-68.1866
1232,20,-21.1008,-47.8035
1233,20,-22.699,-47.2842
1234,20,-14.172,-42.7002
1235,20,-26.6183,-51.5646
1236,20,-14.6286,-41.1889
1237,20,-3.5514,-61.4128
1238,20,-27.4547,-48.9828
1239,20,-14.3461,-42.6137
1240,20,-22.1522,-53.7618
1241,20,-20.4667,-47.8667
1242,20,-21.4858,-43.4539
1243,20,-3.7068,-61.6518
1244,20,-27.6497,-51.195
1245,20,-15.0472,-58.7517
1246,20,-19.6047,-42.8583
1247,20,-27.2714,-51.5481
1248,20,-3.1257,-60.0233
1249,20,-3.1257,-60.0233
1250,20,-3.1257,-60.0281
1251,20,-9.5527,-57.3722
1252,20,-24.4789,-49.0636
1253,20,-5.06,-37.755
1254,20,-9.3575,-38.2083
1255,20,-18.6805,-52.5842
1256,20,-7.1985,-59.8775
1257,20,-17.6167,-54.9167
1258,20,-26.5848,-51.7532
1259,20,-4.5491,-37.7605
1260,20,-19.843,-40.0747
1261,20,-16.639,-49.2653
1262,20,-10.874,-51.6235
1263,20,-20.9045,-50.4015
1264,20,-22.3661,-47.3713
1265,20,-22.3622,-47.3715
1266,20,-5.0919,-36.3377
1267,20,-25.5843,-49.3464
1268,20,-22.2333,-43.0833
1269,20,-22.1561,-44.0875
1270,20,-11.6986,-46.7361
1271,20,-4.9686,-36.9009
1272,20,-19.5761,-41.8028
1273,20,-12.6863,-38.2925
1274,20,-5.3042,-35.382
1275,20,-26.88,-51.2797
1276,20,-19.8953,-43.8783
1277,20,-21.4998,-47.3568
1278,20,-25.5681,-53.0742
1279,20,-27.0667,-52.4833
1280,20,-5.2323,-35.8266
1281,20,-5.2286,-35.8808
1282,20,-5.2551,-35.8436
1283,20,-5.3291,-35.9916
1284,20,-5.3828,-36.0088
1285,20,-5.3596,-35.9987
1286,20,-5.2529,-35.943
1287,20,-5.2812,-35.9804
1288,20,-3.7817,-38.5182
1289,20,-19.813,-43.9465
1290,20,-12.7641,-38.3913
1291,20,-1.413,-48.4363
1292,20,-10.9428,-69.5747
1293,20,-20.6753,-53.5676
1294,20,-29.6743,-51.1211
1295,20,-5.555,-37.015
1296,20,-11.1573,-42.6791
1297,20,-11.1967,-42.6949
1298,20,-11.1674,-42.7
1299,20,-23.5773,-46.5918
1300,20,-23.492,-46.4467
1301,20,-23.5252,-46.5762
1302,20,-15.7318,-47.8961
1303,20,-15.6109,-56.0933
1304,20,-15.7942,-47.8822
1305,20,-10.907,-37.0625
1306,20,-4.3316,-70.1461
1307,20,-6.5474,-34.9737
1308,20,-30.3188,-50.3161
1309,20,-30.3265,-50.3234
1310,20,-30.2919,-50.335
1311,20,-30.2915,-50.305
1312,20,-9.8679,-57.8132
1313,20,-33.0519,-52.8587
1314,20,-33.1318,-52.9938
1315,20,-33.079,-52.8855
1316,20,-33.142,-52.9626
1317,20,-33.0511,-52.9371
1318,20,-19.9866,-44.0889
1319,20,-3.5755,-59.1233
1320,20,-28.8258,-51.8414
1321,20,-22.2939,-43.4181
1322,20,-20.5355,-43.6986
1323,20,-23.6832,-46.5575
1324,20,-23.7455,-46.5528
1325,20,-23.1388,-47.2372
1326,20,-23.2702,-45.9644
1327,20,-23.6768,-46.6822
1328,20,-9.9125,-36.3245
1329,20,-26.8842,-49.2004
1330,20,-29.2243,-51.3489
1331,20,-29.2271,-51.3486
1332,20,-12.597,-44.107
1333,20,-1.4518,-48.495
1334,20,-15.7924,-47.8797
1335,20,-22.8967,-47.2036
1336,20,-1.8932,-50.2016
1337,20,-19.022,-42.123
1338,20,-12.6616,-38.3255
1339,20,-12.6389,-38.3275
1340,20,-5.3698,-36.0317
1341,20,-5.3022,-36.0381
1342,20,-5.3449,-36.04
1343,20,-5.322,-36.0606
1344,20,-22.7183,-43.6335
1345,20,-1.9158,-59.4733
1346,20,-21.9833,-47.4404
1347,20,-20.0826,-46.0278
1348,20,-23.5435,-46.6265
1349,20,-9.8288,-41.0624
1350,20,-26.7994,-53.6667
1351,20,-23.4158,-46.7464
1352,20,-22.8749,-43.4578
1353,20,-9.8868,-41.1203
1354,20,-9.8412,-41.1037
1355,20,-22.7155,-43.6378
1356,20,-0.963,-62.9241
1357,20,-22.1533,-48.7525
1358,20,-25.7667,-52.0833
1359,20,-24.0242,-47.3556
1360,20,-22.474,-48.5225
1361,20,-22.5194,-48.5344
1362,20,-26.9039,-53.0297
1363,20,-27.7769,-51.1933
1364,20,-22.6213,-48.7473
1365,20,-18.95,-42.6
1366,20,-21.45,-42.4
1367,20,-28.0678,-49.1508
1368,20,-18.7233,-51.0031
1369,20,-10.81,-36.9293
1370,20,-15.0282,-57.2014
1371,20,-21.9983,-44.4039
1372,20,-22.7766,-45.1595
1373,20,-22.843,-45.2205
1374,20,-17.35,-47.4833
1375,20,-20.7537,-47.5664
1376,20,-23.8397,-47.6531
1377,20,-4.3246,-38.8755
1378,20,-23.544,-46.6265
1379,20,-21.0061,-47.9836
1380,20,-6.4123,-35.0462
1381,20,-21.1426,-47.8215
1382,20,-27.7808,-54.3734
1383,20,-20.9362,-48.0708
1384,20,-26.8333,-53.6667
1385,20,-10.0055,-67.7205
1386,20,-3.1264,-51.775
1387,20,-19.5641,-46.8975
1388,20,-20.2139,-41.9889
1389,20,-4.3521,-70.0258
1390,20,-21.2276,-50.7655
1391,20,-23.4735,-46.6361
1392,20,-23.5435,-46.6266
1393,20,-25.5382,-49.3615
1394,20,-28.8669,-50.939
1395,20,-20.125,-40.2985
1396,20,-23.6758,-53.4052
1397,20,-29.9405,-50.9825
1398,20,-23.5435,-46.6266
1399,20,-18.4371,-49.1806
1400,20,-23.2655,-52.4761
1401,20,0.9637,-59.9464
1402,20,-18.7515,-48.6035
1403,20,-17.0582,-46.1741
1404,20,-9.773,-36.0759
1405,20,-21.6724,-49.7711
1406,20,-21.2097,-50.1895
1407,20,-30.1468,-52.0165
1408,20,-23.5316,-46.9603
1409,20,-23.003,-44.3085
1410,20,-6.752,-43.5641
1411,20,-28.7527,-51.8436
1412,20,-11.8803,-46.7717
1413,20,-18.5423,-50.4335
1414,20,-24.9229,-51.3963
1415,20,-2.9649,-57.5786
1416,20,-8.7641,-67.3094
1417,20,-3.0984,-39.6663
1418,20,-12.5303,-57.8808
1419,20,-28.4403,-49.5703
1420,20,-8.2781,-35.0286
1421,20,-22.8693,-47.444
1422,20,-18.0145,-49.7824
1423,20,-3.7132,-38.5336
1424,20,-9.6618,-35.7258
1425,20,-28.2588,-52.3972
1426,20,-22.0089,-43.2653
1427,20,-4.4472,-37.7596
1428,20,-7.4878,-36.1386
1429,20,-14.5084,-42.5867
1430,20,-20.9967,-48.0154
1431,20,-22.9192,-43.4408
1432,20,-21.4838,-51.0189
1433,20,-19.749,-44.8875
1434,20,-23.507,-46.8665
1435,20,-9.6746,-35.9565
1436,20,-15.7968,-47.9403
1437,20,-22.7833,-44.2333
1438,20,-9.8322,-55.0153
1439,20,-9.7833,-54.9833
1440,20,-9.6667,-54.9667
1441,20,-9.6833,-54.9667
1442,20,-21.6078,-45.4239
1443,20,-20.5458,-42.9625
1444,20,-18.9114,-42.44
1445,20,-22.3465,-48.0965
1446,20,-14.196,-41.6572
1447,20,-27.0986,-50.13
1448,20,-23.5235,-46.893
1449,20,-27.094,-48.908
1450,20,-29.3464,-50.7016
1451,20,-27.925,-54.0792
1452,20,-2.8853,-39.9839
1453,20,-19.3333,-52.6667
1454,20,-20.2147,-47.6444
1455,20,-20.2143,-47.6439
1456,20,-11.9272,-46.2972
1457,20,-22.702,-46.9765
1458,20,-29.7825,-55.7695
1459,20,-23.4628,-46.5333
1460,20,-22.9111,-47.0964
1461,20,-20.1602,-44.9091
1462,20,-18.3519,-49.2197
1463,20,-22.9044,-47.0625
1464,20,-21.8438,-46.4923
1465,20,-27.0016,-49.3639
1466,20,-23.4163,-51.9611
1467,20,-22.4888,-47.3903
1468,20,-22.478,-47.4472
1469,20,-17.9237,-49.1895
1470,20,-22.899,-43.1985
1471,20,-21.8499,-47.4697
1472,20,-2.5268,-44.2972
1473,20,-21.7551,-42.5483
1474,20,-9.706,-35.8855
1475,20,-3.0574,-60.077
1476,20,-30.1293,-51.2975
1477,20,-11.335,-62.2767
1478,20,-10.2125,-63.8294
1479,20,-10.5681,-63.6072
1480,20,-12.4342,-64.2225
1481,20,-9.3633,-62.5856
1482,20,-9.2851,-63.1306
1483,20,-9.4164,-61.9947
1484,20,-9.7378,-66.6061
1485,20,-12.0406,-63.5722
1486,20,-9.7008,-64.5192
1487,20,-9.8639,-62.1658
1488,20,-9.7719,-66.3425
1489,20,-9.6469,-65.725
1490,20,-14.3432,-48.4308
1491,20,-21.1268,-48.9628
1492,20,-22.8061,-43.2582
1493,20,-9.5546,-35.7366
1494,20,-22.9924,-43.25
1495,20,-9.9818,-67.8383
1496,20,-19.5488,-44.0664
1497,20,-15.3429,-49.72
1498,20,-20.125,-40.2985
1499,20,-25.4233,-49.2803
1500,20,-22.696,-47.3422
1501,20,-21.6187,-43.4217
1502,20,-27.4292,-54.1206
1503,20,-3.3255,-61.2016
1504,20,-22.6105,-54.6848
1505,20,-10.3542,-56.985
1506,20,-12.9567,-60.1247
1507,20,-13.0194,-60.1128
1508,20,-8.283,-35.0255
1509,20,-20.495,-43.4828
1510,20,-23.6367,-46.4621
1511,20,-19.3074,-50.7083
1512,20,-12.4922,-60.4717
1513,20,-9.4383,-35.724
1514,20,0.8533,-51.2917
1515,20,-18.5025,-49.4931
1516,20,-18.4945,-49.6445
1517,20,-22.7486,-44.9056
1518,20,-24.0381,-49.4617
1519,20,-24.0479,-49.4578
1520,20,-17.0742,-40.0683
1521,20,-21.8528,-43.8886
1522,20,-15.5161,-49.4847
1523,20,-22.57,-46.41
1524,20,-26.7706,-52.1786
1525,20,-19.4367,-41.6142
1526,20,-3.2532,-39.2809
1527,20,-21.5767,-46.6242
1528,20,0.3843,-53.954
1529,20,-14.1272,-42.5471
1530,20,-14.1632,-42.4845
1531,20,-14.185,-42.503
1532,20,-14.2194,-42.507
1533,20,-14.1415,-42.4783
1534,20,-14.1146,-42.4749
1535,20,-14.1082,-42.4746
1536,20,-14.4528,-42.641
1537,20,-20.0569,-44.6089
1538,20,-26.9517,-52.4594
1539,20,-21.8958,-42.0791
1540,20,-2.9159,-39.9544
1541,20,-20.2394,-44.7539
1542,20,-6.0339,-36.544
1543,20,-6.0166,-36.4835
1544,20,-6.0489,-36.546
1545,20,-6.0236,-36.472
1546,20,-6.0303,-36.488
1547,20,-6.0132,-36.4499
1548,20,-20.9847,-41.71
1549,20,-15.245,-40.2385
1550,20,2.502,-50.9395
1551,20,-21.3256,-44.6161
1552,20,-12.694,-38.3145
1553,20,-12.5975,-38.2732
1554,20,-15.9697,-55.0883
1555,20,-28.4317,-53.878
1556,20,-27.8548,-54.4707
1557,20,-28.4007,-54.9626
1558,20,-30.8189,-51.7039
1559,20,-8.3344,-35.0053
1560,20,-7.2307,-35.89
1561,20,-26.6123,-51.7401
1562,20,-19.8091,-48.7255
1563,20,-10.4681,-37.1815
1564,20,-4.8424,-42.1836
1565,20,-25.4175,-51.7514
1566,20,-5.345,-35.9428
1567,20,-5.3201,-35.9322
1568,20,-5.3356,-35.9669
1569,20,-5.2931,-35.9479
1570,20,-21.7155,-41.3285
1571,20,-27.6017,-51.3169
1572,20,-6.5576,-34.9721
1573,20,-13.3992,-48.1425
1574,20,-21.6491,-41.3957
1575,20,-29.3934,-50.7465
1576,20,-22.7731,-47.366
1577,20,-22.9258,-47.5567
1578,20,-9.9439,-63.0642
1579,20,-14.1831,-42.6227
1580,20,-31.5458,-53.6566
1581,20,-12.7833,-56
1582,20,-4.4671,-37.7577
1583,20,-22.9414,-50.5169
1584,20,-22.9361,-50.2497
1585,20,-24.7458,-52.4681
1586,20,-28.352,-52.204
1587,20,-22.658,-51.3598
1588,20,-28.1156,-48.966
1589,20,-9.3335,-36.1501
1590,20,-23.66,-46.5285
1591,20,-21.85,-47.7833
1592,20,-30.9163,-55.7084
1593,20,1.8265,-61.1136
1594,20,-12.7418,-55.6773
1595,20,-21.0556,-44.2094
1596,20,-20.7019,-42.0394
1597,20,-5.1149,-67.3281
1598,20,-6.556,-34.969
1599,20,-4.9438,-36.9918
1600,20,-4.9457,-37.0036
1601,20,-3.1938,-59.7647
1602,20,-20.7978,-51.6318
1603,20,-18.8483,-48.2765
1604,20,-22.899,-43.1985
1605,20,-27.6206,-53.8047
1606,20,-21.1593,-47.8055
1607,20,-23.4861,-47.4719
1608,20,-23.4643,-46.5122
1609,20,-22.8496,-47.0178
1610,20,-23.9632,-46.36
1611,20,-23.5188,-46.5914
1612,20,-20.2304,-50.3345
1613,20,-23.0951,-45.822
1614,20,-15.3636,-55.4453
1615,20,-15.3576,-55.4553
1616,20,-26.5889,-51.7427
1617,20,-12.7139,-60.8717
1618,20,-27.35,-52.7667
1619,20,-13.0839,-60.6222
1620,20,-13.1517,-60.6567
1621,20,-23.5066,-46.8666
1622,20,-29.0083,-51.3792
1623,20,-21.1254,-48.8248
1624,20,-21.0966,-48.9335
1625,20,-24.5972,-49.135
1626,20,-22.7033,-47.6246
1627,20,-29.1742,-51.2178
1628,20,-3.7327,-38.6434
1629,20,-27.8156,-50.4803
1630,20,-25.4936,-52.2128
1631,20,-25.4933,-52.225
1632,20,-29.0167,-50.7167
1633,20,-28.7055,-51.8506
1634,20,-18.5294,-51.15
1635,20,-18.6013,-51.1913
1636,20,-8.0668,-34.9225
1637,20,-26.6347,-48.7047
1638,20,-23.1314,-45.7531
1639,20,-23.2847,-45.9417
1640,20,-22.453,-47.5205
1641,20,-21.5487,-47.7725
1642,20,-23.2949,-45.981
1643,20,-12.7038,-38.5669
1644,20,-26.7578,-52.2578
1645,20,-26.9416,-51.7466
1646,20,-12.9159,-38.4431
1647,20,-12.9792,-38.4697
1648,20,-12.9914,-38.4486
1649,20,-10.9414,-37.0581
1650,20,-9.6312,-35.6999
1651,20,-9.6489,-35.7058
1652,20,-12.9006,-38.3326
1653,20,-9.4253,-40.5055
1654,20,-10.9386,-37.0828
1655,20,-19.216,-42.4745
1656,20,-18.91,-48.2594
1657,20,-21.1112,-47.8166
1658,20,-22.7392,-46.9075
1659,20,-26.9197,-50.4114
1660,20,-19.8656,-43.9711
1661,20,-7.4176,-35.2441
1662,20,-30.54,-52.5125
1663,20,-22.7818,-43.3025
1664,20,-30.029,-51.2205
1665,20,-23.1627,-54.3845
1666,20,-8.1096,-35.0039
1667,20,-19.9183,-49.1458
1668,20,-30.8407,-55.7251
1669,20,-30.8485,-55.6856
1670,20,-30.8018,-55.7142
1671,20,-30.8327,-55.7558
1672,20,-30.7957,-55.7556
1673,20,-30.783,-55.6906
1674,20,-30.8512,-55.7527
1675,20,-22.31,-42.8644
1676,20,-12.0843,-38.3436
1677,20,-7.7943,-34.9166
1678,20,-28.5308,-49.3094
1679,20,-22.407,-47.5515
1680,20,-12.2698,-61.1862
1681,20,-23.459,-46.5235
1682,20,-20.7478,-47.4218
1683,20,-25.8153,-49.0606
1684,20,-21.1994,-50.1965
1685,20,-23.1286,-49.7314
1686,20,-21.8881,-48.1472
1687,20,-23.6461,-46.6386
1688,20,-12.5333,-60.8889
1689,20,-12.5694,-60.8928
1690,20,-33.6875,-53.381
1691,20,-33.6565,-53.3936
1692,20,-33.6594,-53.4003
1693,20,-33.6647,-53.4164
1694,20,-33.6681,-53.4218
1695,20,-29.3584,-51.9556
1696,20,-18.7794,-41.9541
1697,20,-3.0241,-59.9592
1698,20,-13.37,-59.0126
1699,20,-21.5947,-48.3636
1700,20,-22.5945,-47.3542
1701,20,-21.134,-48.9635
1702,20,-21.578,-50.4216
1703,20,-21.8503,-50.2472
1704,20,0.9031,-51.2592
1705,20,-19.5319,-42.7672
1706,20,-22.47,-50.7793
1707,20,-22.5268,-51.494
1708,20,-23.4303,-51.9774
1709,20,-3.8366,-62.053
1710,20,-15.2714,-49.158
1711,20,-20.1517,-43.8842
1712,20,-6.5758,-34.9718
1713,20,-6.5701,-34.9674
1714,20,-6.5566,-34.9664
1715,20,-6.5814,-34.9747
1716,20,-22.8892,-51.3931
1717,20,-24.7758,-49.8856
1718,20,-22.9192,-43.4408
1719,20,-22.3563,-46.9605
1720,20,-20.9295,-48.5072
1721,20,-21.6335,-48.3421
1722,20,-17.0778,-40.0853
1723,20,-17.0725,-40.1047
1724,20,-21.2116,-48.8296
1725,20,-21.2118,-48.828
1726,20,-20.3107,-49.5898
1727,20,-20.0361,-50.6662
1728,20,-21.2305,-50.5078
1729,20,-20.2792,-48.1755
1730,20,-28.6428,-52.9269
1731,20,-13.1149,-60.5186
1732,20,-3.5422,-38.8784
1733,20,-23.4864,-46.7439
1734,20,-21.1667,-42.0833
1735,20,-15.4212,-49.7344
1736,20,-7.5084,-34.9747
1737,20,-15.6103,-56.1544
1738,20,-17.6875,-49.1329
1739,20,-23.682,-46.6135
1740,20,-4.8503,-42.8765
1741,20,-23.5822,-46.6736
1742,20,-16.7083,-49.2725
1743,20,-29.914,-51.1745
1744,20,-15.592,-56.0875
1745,20,-23.6288,-46.7015
1746,20,-23.6461,-46.6386
1747,20,-1.4558,-48.5044
1748,20,-23.674,-46.688
1749,20,-12.967,-38.5015
1750,20,-23.6032,-46.6874
1751,20,-1.3624,-48.3628
1752,20,-22.1128,-44.8422
1753,20,-20.0167,-47.6159
1754,20,-22.1202,-51.7568
1755,20,-9.9266,-59.9203
1756,20,-23.4166,-47.1528
1757,20,-19.9432,-44.0061
1758,20,-26.6733,-51.7169
1759,20,-20.1818,-48.6887
1760,20,-23.3652,-52.7003
1761,20,-15.1754,-49.7488
1762,20,-31.7595,-52.474
1763,20,-21.5208,-49.8611
1764,20,-23.126,-54.1924
1765,20,-23.6819,-51.6831
1766,20,-22.899,-43.1985
1767,20,-18.166,-47.9325
1768,20,-29.939,-51.7085
1769,20,-21.0286,-49.9184
1770,20,-13.781,-57.8406
1771,20,-27.5158,-49.0781
1772,20,-14.4199,-42.6287
1773,20,-2.8855,-39.9721
1774,20,-22.6751,-49.7627
1775,20,-26.7716,-51.0058
1776,20,-21.4163,-48.2793
1777,20,-26.6725,-51.7525
1778,20,-32.3862,-52.327
1779,20,-32.4127,-52.3555
1780,20,-32.3689,-52.342
1781,20,-18.95,-42.5167
1782,20,-18.89,-42.724
1783,20,-14.2927,-42.5853
1784,20,-22.4833,-47.6
1785,20,-17.9893,-48.531
1786,20,-16.7861,-47.9419
1787,20,-16.3208,-48.1883
1788,20,-9.9783,-36.2156
1789,20,-19.8089,-48.7295
1790,20,-19.7046,-50.3289
1791,20,-21.36,-46.9305
1792,20,-3.6875,-45.428
1793,20,-23.8608,-46.3623
1794,20,-5.365,-49.1085
1795,20,-23.6592,-53.3994
1796,20,-5.4215,-35.8526
1797,20,-22.6357,-47.6749
1798,20,-18.5667,-53.1333
1799,20,-28.9666,-51.75
1800,20,-28.6714,-52.7086
1801,20,-30.888,-55.7352
1802,20,-7.2324,-39.478
1803,20,-16.6947,-47.5085
1804,20,-24.5633,-51.5533
1805,20,-22.1578,-45.2806
1806,20,-28.9808,-50.7825
1807,20,-12.8236,-38.4245
1808,20,-26.5994,-51.7255
1809,20,-7.6116,-72.665
